reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-11-23,wk inc flu hosp,0,2024-11-23,31,quantile,0.45,9.0
2024-11-23,wk inc flu hosp,0,2024-11-23,31,quantile,0.5,10.0
2024-11-23,wk inc flu hosp,0,2024-11-23,31,quantile,0.55,11.0
2024-11-23,wk inc flu hosp,0,2024-11-23,31,quantile,0.6,12.0
2024-11-23,wk inc flu hosp,0,2024-11-23,31,quantile,0.65,13.0
2024-11-23,wk inc flu hosp,0,2024-11-23,31,quantile,0.7,14.0
2024-11-23,wk inc flu hosp,0,2024-11-23,31,quantile,0.75,16.0
2024-11-23,wk inc flu hosp,0,2024-11-23,31,quantile,0.8,17.0
2024-11-23,wk inc flu hosp,0,2024-11-23,31,quantile,0.85,18.0
2024-11-23,wk inc flu hosp,0,2024-11-23,31,quantile,0.9,19.0
2024-11-23,wk inc flu hosp,0,2024-11-23,31,quantile,0.95,20.0
2024-11-23,wk inc flu hosp,0,2024-11-23,31,quantile,0.975,20.0
2024-11-23,wk inc flu hosp,0,2024-11-23,31,quantile,0.99,21.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.025,0.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.05,1.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.1,2.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.15,4.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.2,5.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.25,6.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.3,8.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.35,9.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.4,10.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.45,12.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.5,13.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.55,14.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.6,16.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.65,17.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.7,18.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.75,20.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.8,21.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.85,22.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.9,24.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.95,25.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.975,26.0
2024-11-23,wk inc flu hosp,1,2024-11-30,31,quantile,0.99,26.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.025,0.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.05,1.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.1,3.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.15,4.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.2,6.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.25,7.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.3,9.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.35,10.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.4,12.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.45,14.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.5,15.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.55,17.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.6,18.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.65,20.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.7,21.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.75,23.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.8,24.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.85,26.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.9,28.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.95,29.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.975,30.0
2024-11-23,wk inc flu hosp,2,2024-12-07,31,quantile,0.99,30.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.025,1.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.05,2.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.1,4.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.15,6.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.2,8.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.25,10.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.3,12.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.35,15.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.4,17.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.45,19.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.5,21.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.55,23.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.6,25.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.65,27.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.7,29.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.75,31.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.8,34.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.85,36.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.9,38.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.95,40.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.975,41.0
2024-11-23,wk inc flu hosp,3,2024-12-14,31,quantile,0.99,42.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.025,2.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.05,4.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.1,8.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.15,12.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.2,16.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.25,20.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.3,24.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.35,28.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.4,32.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.45,36.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.5,40.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.55,45.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.6,49.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.65,53.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.7,57.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.75,61.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.8,65.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.85,69.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.9,73.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.95,77.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.975,79.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,32,quantile,0.99,81.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.01,8.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.025,9.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.05,12.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.1,17.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.15,21.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.2,26.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.25,31.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.3,36.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.35,41.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.4,46.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.45,50.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.5,55.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.55,60.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.6,65.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.65,70.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.7,75.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.75,79.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.8,84.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.85,89.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.9,94.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.95,99.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.975,101.0
2024-11-23,wk inc flu hosp,0,2024-11-23,32,quantile,0.99,103.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.01,33.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.025,35.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.05,37.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.1,42.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.15,47.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.2,51.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.25,56.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.3,61.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.35,65.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.4,70.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.45,75.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.5,79.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.55,84.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.6,89.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.65,93.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.7,98.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.75,103.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.8,107.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.85,112.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.9,117.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.95,122.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.975,124.0
2024-11-23,wk inc flu hosp,1,2024-11-30,32,quantile,0.99,125.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.01,62.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.025,63.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.05,65.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.1,70.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.15,75.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.2,79.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.25,84.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.3,89.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.35,93.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.4,98.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.45,102.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.5,107.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.55,112.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.6,116.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.65,121.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.7,126.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.75,130.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.8,135.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.85,140.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.9,144.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.95,149.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.975,151.0
2024-11-23,wk inc flu hosp,2,2024-12-07,32,quantile,0.99,153.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.01,81.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.025,82.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.05,85.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.1,89.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.15,94.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.2,98.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.25,103.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.3,108.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.35,112.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.4,117.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.45,121.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.5,126.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.55,131.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.6,135.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.65,140.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.7,145.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.75,149.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.8,154.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.85,158.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.9,163.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.95,168.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.975,170.0
2024-11-23,wk inc flu hosp,3,2024-12-14,32,quantile,0.99,171.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.025,0.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.05,1.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.1,2.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.15,3.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.2,4.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.25,6.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.3,7.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.35,8.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.4,9.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.45,11.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.5,12.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.55,13.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.6,14.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.65,15.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.7,17.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.75,18.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.8,19.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.85,20.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.9,22.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.95,23.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.975,23.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,33,quantile,0.99,24.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.025,0.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.05,1.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.1,2.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.15,3.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.2,4.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.25,6.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.3,7.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.35,8.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.4,9.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.45,11.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.5,12.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.55,13.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.6,14.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.65,16.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.7,17.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.75,18.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.8,19.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.85,21.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.9,22.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.95,23.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.975,24.0
2024-11-23,wk inc flu hosp,0,2024-11-23,33,quantile,0.99,24.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.025,0.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.05,1.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.1,2.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.15,3.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.2,5.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.25,6.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.3,7.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.35,9.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.4,10.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.45,11.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.5,13.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.55,14.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.6,15.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.65,17.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.7,18.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.75,19.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.8,21.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.85,22.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.9,23.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.95,25.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.975,25.0
2024-11-23,wk inc flu hosp,1,2024-11-30,33,quantile,0.99,26.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.025,0.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.05,1.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.1,3.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.15,5.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.2,7.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.25,9.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.3,11.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.35,13.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.4,15.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.45,17.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.5,19.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.55,21.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.6,23.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.65,25.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.7,27.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.75,29.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.8,31.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.85,33.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.9,35.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.95,37.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.975,38.0
2024-11-23,wk inc flu hosp,2,2024-12-07,33,quantile,0.99,39.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.01,14.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.025,14.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.05,15.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.1,17.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.15,19.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.2,21.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.25,24.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.3,26.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.35,28.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.4,30.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.45,32.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.5,34.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.55,36.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.6,38.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.65,40.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.7,42.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.75,44.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.8,46.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.85,48.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.9,50.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.95,52.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.975,54.0
2024-11-23,wk inc flu hosp,3,2024-12-14,33,quantile,0.99,54.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.01,1.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.025,2.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.05,5.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.1,11.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.15,17.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.2,22.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.25,28.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.3,34.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.35,39.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.4,45.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.45,51.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.5,57.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.55,62.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.6,68.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.65,74.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.7,79.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.75,85.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.8,91.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.85,96.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.9,102.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.95,108.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.975,111.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,34,quantile,0.99,112.0
2024-11-23,wk inc flu hosp,0,2024-11-23,34,quantile,0.01,1.0
2024-11-23,wk inc flu hosp,0,2024-11-23,34,quantile,0.025,4.0
2024-11-23,wk inc flu hosp,0,2024-11-23,34,quantile,0.05,9.0
2024-11-23,wk inc flu hosp,0,2024-11-23,34,quantile,0.1,18.0
2024-11-23,wk inc flu hosp,0,2024-11-23,34,quantile,0.15,27.0
2024-11-23,wk inc flu hosp,0,2024-11-23,34,quantile,0.2,36.0
2024-11-23,wk inc flu hosp,0,2024-11-23,34,quantile,0.25,45.0
2024-11-23,wk inc flu hosp,0,2024-11-23,34,quantile,0.3,55.0
2024-11-23,wk inc flu hosp,0,2024-11-23,34,quantile,0.35,64.0
2024-11-23,wk inc flu hosp,0,2024-11-23,34,quantile,0.4,73.0
2024-11-23,wk inc flu hosp,0,2024-11-23,34,quantile,0.45,82.0
2024-11-23,wk inc flu hosp,0,2024-11-23,34,quantile,0.5,91.0
